Time,num_cases
538.5,622635
538.75,622635
539,622635
539.25,622635
539.5,622635
539.75,622635
540,622635
540.25,622635
540.5,622635
540.75,622635
541,622635
541.25,622635
541.5,622635
541.75,622635
542,622635
542.25,622635
542.5,622635
542.75,622635
543,622635
543.25,622635
543.5,622635
543.75,622635
544,622635
544.25,622635
544.5,622635
544.75,622635
545,622635
545.25,622635
545.5,622635
545.75,622635
546,622635
546.25,622635
546.5,622635
546.75,622635
547,622635
547.25,622635
547.5,622635
547.75,622635
548,622635
548.25,622635
548.5,622635
548.75,622635
549,622635
549.25,622635
549.5,622635
549.75,622635
550,622635
550.25,622635
550.5,622635
550.75,622635
551,622635
551.25,622635
551.5,622635
551.75,622635
552,622635
552.25,622635
552.5,622635
552.75,622635
553,622635
553.25,622635
553.5,622635
553.75,622635
554,622635
554.25,622635
554.5,622635
554.75,622635
555,622635
555.25,622635
555.5,622635
555.75,622635
556,622635
556.25,622635
556.5,622635
556.75,622635
557,622635
557.25,622635
557.5,622635
557.75,622635
558,622635
558.25,622635
558.5,622635
558.75,622635
559,622635
559.25,622635
559.5,622635
559.75,622635
560,622635
560.25,622635
560.5,622635
560.75,622635
561,622635
561.25,622635
561.5,622635
561.75,622635
562,622635
562.25,622635
562.5,622635
562.75,622635
563,622635
563.25,622635
563.5,622635
563.75,622635
564,622635
564.25,622635
564.5,622635
564.75,622635
565,622635
565.25,622635
565.5,622635
565.75,622635
566,622635
566.25,622635
566.5,622635
566.75,622635
567,622635
567.25,622635
567.5,622635
567.75,622635
568,622635
568.25,622635
568.5,622635
568.75,622635
569,622635
569.25,622635
569.5,622635
569.75,622635
570,622635
570.25,622635
570.5,622635
570.75,622635
571,622635
571.25,622635
571.5,622635
571.75,622635
572,622635
572.25,622635
572.5,622635
572.75,622635
573,622635
573.25,622635
573.5,622635
573.75,622635
574,622635
574.25,622635
574.5,622635
574.75,622635
575,622635
575.25,622635
575.5,622635
575.75,622635
576,622635
576.25,622635
576.5,622635
576.75,622635
577,622635
577.25,622635
577.5,622635
577.75,622635
578,622635
578.25,622635
578.5,622635
578.75,622635
579,622635
579.25,622635
579.5,622635
579.75,622635
580,622635
580.25,622635
580.5,622635
580.75,622635
581,622635
581.25,622635
581.5,622635
581.75,622635
582,622635
582.25,622635
582.5,622635
582.75,622635
583,622635
583.25,622635
583.5,622635
583.75,622635
584,622635
584.25,622635
584.5,622635
584.75,622635
585,622635
585.25,622635
585.5,622635
585.75,622635
586,622635
586.25,622635
586.5,622635
586.75,622635
587,622635
587.25,622635
587.5,622635
587.75,622635
588,622635
588.25,622635
588.5,622635
588.75,622635
589,622635
589.25,622635
589.5,622635
589.75,622635
590,622635
590.25,622635
590.5,622635
590.75,622635
591,622635
591.25,622635
591.5,622635
591.75,622635
592,622635
592.25,622635
592.5,622635
592.75,622635
593,622635
593.25,622635
593.5,622635
593.75,622635
594,622635
594.25,622635
594.5,622635
594.75,622635
595,622635
595.25,622635
595.5,622635
595.75,622635
596,622635
596.25,622635
596.5,622635
596.75,622635
597,622635
597.25,622635
597.5,622635
597.75,622635
598,622635
598.25,622635
598.5,622635
598.75,622635
599,622635
599.25,622635
599.5,622635
599.75,622635
600,622635
600.25,622635
600.5,622635
600.75,622635
601,622635
601.25,622635
601.5,622635
601.75,622635
602,622635
602.25,622635
602.5,622635
602.75,622635
603,622635
603.25,622635
603.5,622635
603.75,622635
604,622635
604.25,622635
604.5,622635
604.75,622635
605,622635
605.25,622635
605.5,622635
605.75,622635
606,622635
606.25,622635
606.5,622635
606.75,622635
607,622635
607.25,622635
607.5,622635
607.75,622635
608,622635
608.25,622635
608.5,622635
608.75,622635
609,622635
609.25,622635
609.5,622635
609.75,622635
610,622635
610.25,622635
610.5,622635
610.75,622635
611,622635
611.25,622635
611.5,622635
611.75,622635
612,622635
612.25,622635
612.5,622635
612.75,622635
613,622635
613.25,622635
613.5,622635
613.75,622635
614,622635
614.25,622635
614.5,622635
614.75,622635
615,622635
615.25,622635
615.5,622635
615.75,622635
616,622635
616.25,622635
616.5,622635
616.75,622635
617,622635
617.25,622635
617.5,622635
617.75,622635
618,622635
618.25,622635
618.5,622635
618.75,622635
619,622635
619.25,622635
619.5,622635
619.75,622635
620,622635
620.25,622635
620.5,622635
620.75,622635
621,622635
621.25,622635
621.5,622635
621.75,622635
622,622635
622.25,622635
622.5,622635
622.75,622635
623,622635
623.25,622635
623.5,622635
623.75,622635
624,622635
624.25,622635
624.5,622635
624.75,622635
625,622635
625.25,622635
625.5,622635
625.75,622635
626,622635
626.25,622635
626.5,622635
626.75,622635
627,622635
627.25,622635
627.5,622635
627.75,622635
628,622635
628.25,622635
628.5,622635
628.75,622635
629,622635
629.25,622635
629.5,622635
629.75,622635
630,622635
630.25,622635
630.5,622635
630.75,622635
631,622635
631.25,622635
631.5,622635
631.75,622635
632,622635
632.25,622635
632.5,622635
632.75,622635
633,622635
633.25,622635
633.5,622635
633.75,622635
634,622635
634.25,622635
634.5,622635
634.75,622635
635,622635
635.25,622635
635.5,622635
635.75,622635
636,622635
636.25,622635
636.5,622635
636.75,622635
637,622635
637.25,622635
637.5,622635
637.75,622635
638,622635
638.25,622635
638.5,622635
638.75,622635
639,622635
639.25,622635
639.5,622635
639.75,622635
640,622635
640.25,622635
640.5,622635
640.75,622635
641,622635
641.25,622635
641.5,622635
641.75,622635
642,622635
642.25,622635
642.5,622635
642.75,622635
643,622635
643.25,622635
643.5,622635
643.75,622635
644,622635
644.25,622635
644.5,622635
644.75,622635
645,622635
645.25,622635
645.5,622635
645.75,622635
646,622635
646.25,622635
646.5,622635
646.75,622635
647,622635
647.25,622635
647.5,622635
647.75,622635
648,622635
648.25,622635
648.5,622635
648.75,622635
649,622635
649.25,622635
649.5,622635
649.75,622635
650,622635
650.25,622635
650.5,622635
650.75,622635
651,622635
651.25,622635
651.5,622635
651.75,622635
652,622635
652.25,622635
652.5,622635
652.75,622635
653,622635
653.25,622635
653.5,622635
653.75,622635
654,622635
654.25,622635
654.5,622635
654.75,622635
655,622635
655.25,622635
655.5,622635
655.75,622635
656,622635
656.25,622635
656.5,622635
656.75,622635
657,622635
657.25,622635
657.5,622635
657.75,622635
658,622635
658.25,622635
658.5,622635
658.75,622635
659,622635
659.25,622635
659.5,622635
659.75,622635
660,622635
660.25,622635
660.5,622635
660.75,622635
661,622635
661.25,622635
661.5,622635
661.75,622635
662,622635
662.25,622635
662.5,622635
662.75,622635
663,622635
663.25,622635
663.5,622635
663.75,622635
664,622635
664.25,622635
664.5,622635
664.75,622635
665,622635
665.25,622635
665.5,622635
665.75,622635
666,622635
666.25,622635
666.5,622635
666.75,622635
667,622635
667.25,622635
667.5,622635
667.75,622635
668,622635
668.25,622635
668.5,622635
668.75,622635
669,622635
669.25,622635
669.5,622635
669.75,622635
670,622635
670.25,622635
670.5,622635
670.75,622635
671,622635
671.25,622635
671.5,622635
671.75,622635
672,622635
672.25,622635
672.5,622635
672.75,622635
673,622635
673.25,622635
673.5,622635
673.75,622635
674,622635
674.25,622635
674.5,622635
674.75,622635
675,622635
675.25,622635
675.5,622635
675.75,622635
676,622635
676.25,622635
676.5,622635
676.75,622635
677,622635
677.25,622635
677.5,622635
677.75,622635
678,622635
678.25,622635
678.5,622635
678.75,622635
679,622635
679.25,622635
679.5,622635
679.75,622635
680,622635
680.25,622635
680.5,622635
680.75,622635
681,622635
681.25,622635
681.5,622635
681.75,622635
682,622635
682.25,622635
682.5,622635
682.75,622635
683,622635
683.25,622635
683.5,622635
683.75,622635
684,622635
684.25,622635
684.5,622635
684.75,622635
685,622635
685.25,622635
685.5,622635
685.75,622635
686,622635
686.25,622635
686.5,622635
686.75,622635
687,622635
687.25,622635
687.5,622635
687.75,622635
688,622635
688.25,622635
688.5,622635
688.75,622635
689,622635
689.25,622635
689.5,622635
689.75,622635
690,622635
690.25,622635
690.5,622635
690.75,622635
691,622635
691.25,622635
691.5,622635
691.75,622635
692,622635
692.25,622635
692.5,622635
692.75,622635
693,622635
693.25,622635
693.5,622635
693.75,622635
694,622635
694.25,622635
694.5,622635
694.75,622635
695,622635
695.25,622635
695.5,622635
695.75,622635
696,622635
696.25,622635
696.5,622635
696.75,622635
697,622635
697.25,622635
697.5,622635
697.75,622635
698,622635
698.25,622635
698.5,622635
698.75,622635
699,622635
699.25,622635
699.5,622635
699.75,622635
